Result,idx,Date,Source
没用 + 习近,986,2023-03-14T15:03:33Z,https://botanwang.com/articles/202303/%E4%B9%A0%E8%BF%91%E5%B9%B3%E8%A6%81%E6%B1%82%E7%A7%91%E6%8A%80%E8%87%AA%E7%AB%8B%E8%87%AA%E5%BC%BA%EF%BC%8C%E7%BE%8E%E4%B8%AD%E6%B7%B1%E9%99%B7%E7%A7%91%E6%8A%80%E5%86%B7%E6%88%98%EF%BC%9F.html
扰民 + 两会,408,2023-03-14T02:21:52Z,https://boxun.com/archives/236430
近平 + 封杀,149,2023-03-14T00:46:25Z,https://www.voachinese.com/a/two-sessions-online-censorship-20230313/7003014.html
习近 + 封杀,148,2023-03-14T00:46:04Z,https://www.voachinese.com/a/two-sessions-online-censorship-20230313/7003014.html
沈栋 + 红色赌盘,283,2023-03-13T18:46:24Z,https://botanwang.com/articles/202303/%E3%80%8A%E7%BA%A2%E8%89%B2%E8%B5%8C%E7%9B%98%E3%80%8B%E4%BD%9C%E8%80%85%E6%B2%88%E6%A0%8B%EF%BC%9A%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%94%B9%E7%BB%88%E8%BA%AB%E5%88%B6%E6%98%AF%E5%8F%B2%E4%B8%8A%E6%9C%80%E5%A4%A7%E8%B4%AA%E8%85%90.html
习近平 + 骑虎难下,262,2023-03-13T18:33:28Z,https://www.rfa.org/mandarin/yataibaodao/zhengzhi/hx-03132023083009.html
习近平 + 终身制,13,2023-03-13T18:32:28Z,https://www.rfa.org/mandarin/yataibaodao/zhengzhi/hx-03132023083009.html
红色赌盘 + 沈栋,3,2023-03-13T18:32:05Z,https://www.rfa.org/mandarin/yataibaodao/zhengzhi/hx-03132023083009.html
六四问题,1654,2023-03-13T17:35:15Z,https://www.rfa.org/mandarin/yataibaodao/gangtai/ec-03132023071726.html
红色帝王 + 习近平,7,2023-03-13T15:45:11Z,https://www.rfi.fr/cn/%E4%B8%93%E6%A0%8F%E6%A3%80%E7%B4%A2/%E6%B3%95%E5%9B%BD%E6%8A%A5%E7%BA%B8%E6%91%98%E8%A6%81/20230313-%E8%B4%B9%E5%8A%A0%E7%BD%97%E6%8A%A5-%E7%BA%A2%E8%89%B2%E5%B8%9D%E7%8E%8B%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%8C%91%E6%88%98%E7%BE%8E%E5%9B%BD
习近 + 称帝,623,2023-03-13T02:02:55Z,https://botanwang.com/articles/202303/%E6%9D%83%E5%8A%9B%E4%B8%8E%E6%A2%A6%E6%83%B3.html
犯罪 + 习近,255,2023-03-13T02:02:20Z,https://botanwang.com/articles/202303/%E6%9D%83%E5%8A%9B%E4%B8%8E%E6%A2%A6%E6%83%B3.html
小学生 + 两会,2080,2023-03-13T02:02:01Z,https://chinadigitaltimes.net/chinese/693740.html
习近 + 登基,582,2023-03-11T19:01:55Z,https://chinadigitaltimes.net/chinese/693703.html
李强 + 下一任总理,46,2023-03-11T07:23:57Z,https://www.voachinese.com/a/china-s-xi-nominates-li-qiang-to-become-premier-20230310/7000222.html
习近平 + 讽刺,538,2023-03-11T03:32:05Z,https://botanwang.com/articles/202303/%E2%80%9C%E4%B8%93%E5%88%B6%E6%94%BF%E4%BD%93%E5%B0%B1%E6%98%AF%E8%BF%99%E6%A0%B7%E2%80%9D%7C%E4%B9%A0%E8%BF%91%E5%B9%B3%E2%80%9C%E5%85%A8%E7%A5%A8%E5%BD%93%E9%80%89%E2%80%9D%E7%9A%84%E8%AE%BD%E5%88%BA%E4%B8%8E%E9%9A%90%E5%BF%A7.html
比肩毛泽东 + 习近平,16,2023-03-11T00:15:32Z,https://www.rfi.fr/cn/%E4%B8%AD%E5%9B%BD/20230310-%E4%B9%A0%E8%BF%91%E5%B9%B3%E7%AC%AC%E4%B8%89%E4%BB%BB%E6%9C%9F%E8%BF%BD%E6%B1%82%E5%A4%A7%E5%9B%BD%E5%9C%B0%E4%BD%8D%EF%BC%8C%E6%9D%83%E5%8A%9B%E6%AF%94%E8%82%A9%E6%AF%9B%E6%B3%BD%E4%B8%9C
习近平 + 更加专制,1088,2023-03-10T20:48:24Z,https://www.rfa.org/mandarin/yataibaodao/zhengzhi/kw-03102023094706.html
彭载舟 + 独裁国贼,3706,2023-03-10T18:18:20Z,https://botanwang.com/articles/202303/%E7%BD%91%E5%8F%8B%E8%BE%A3%E8%AF%84%E2%80%9C%E4%BA%8C%E4%BC%9A%E2%80%9D%EF%BC%8C%E5%A5%87%E8%91%A9%E6%8F%90%E6%A1%88%E9%9B%B7%E4%BA%BA%E9%9B%B7%E8%AF%AD%E8%B7%9F%E7%99%BE%E5%A7%93%E6%97%A0%E5%85%B3.html
禁忌 + 习近,3588,2023-03-10T18:17:56Z,https://botanwang.com/articles/202303/%E7%BD%91%E5%8F%8B%E8%BE%A3%E8%AF%84%E2%80%9C%E4%BA%8C%E4%BC%9A%E2%80%9D%EF%BC%8C%E5%A5%87%E8%91%A9%E6%8F%90%E6%A1%88%E9%9B%B7%E4%BA%BA%E9%9B%B7%E8%AF%AD%E8%B7%9F%E7%99%BE%E5%A7%93%E6%97%A0%E5%85%B3.html
劝进 + 维尼,2292,2023-03-10T18:17:39Z,https://botanwang.com/articles/202303/%E7%BD%91%E5%8F%8B%E8%BE%A3%E8%AF%84%E2%80%9C%E4%BA%8C%E4%BC%9A%E2%80%9D%EF%BC%8C%E5%A5%87%E8%91%A9%E6%8F%90%E6%A1%88%E9%9B%B7%E4%BA%BA%E9%9B%B7%E8%AF%AD%E8%B7%9F%E7%99%BE%E5%A7%93%E6%97%A0%E5%85%B3.html
习近平 + 终身执政,370,2023-03-10T18:17:23Z,https://botanwang.com/articles/202303/%E4%B9%A0%E8%BF%91%E5%B9%B3%E5%BD%93%E9%80%89%E4%B8%AD%E5%9B%BD%E5%9B%BD%E5%AE%B6%E4%B8%BB%E5%B8%AD%EF%BC%8C%E5%BC%80%E5%90%AF%E6%9C%89%E6%9C%9B%E7%BB%88%E8%BA%AB%E6%89%A7%E6%94%BF%E7%9A%84%E7%AC%AC%E4%B8%89%E4%B8%AA%E4%BB%BB%E6%9C%9F.html
撸 + 团派,1111,2023-03-10T16:17:27Z,https://botanwang.com/articles/202303/%E6%9D%8E%E5%85%8B%E5%BC%BA%E7%9A%84%E5%91%8A%E5%88%AB%E6%BC%94%E8%AF%B4%E9%A2%84%E7%A4%BA%E4%B8%AD%E5%9B%BD%E6%94%B9%E9%9D%A9%E5%B9%B4%E4%BB%A3%E5%BD%BB%E5%BA%95%E7%BB%88%E7%BB%93.html
明泽 + 哈佛,1802,2023-03-10T16:04:44Z,https://botanwang.com/articles/202303/%E7%A7%A6%E5%88%9A%E8%B0%88%E4%B8%AD%E7%BE%8E%E5%85%B3%E7%B3%BB%E9%80%8F%E5%9B%9B%E5%A4%A7%E4%BF%A1%E6%81%AF.html
习近平 + 派系的斗争,2065,2023-03-10T15:43:21Z,https://botanwang.com/articles/202303/%E4%B8%AD%E5%85%B1%E6%96%B0%E9%87%91%E8%9E%8D%E6%94%B9%E9%9D%A9%E7%9A%84%E7%BC%98%E7%94%B1%E5%92%8C%E4%BC%81%E6%9C%9B.html
八九民运,267,2023-03-10T14:46:44Z,https://boxun.com/archives/235390
64 + 1989,1863,2023-03-10T14:00:54Z,https://chinadigitaltimes.net/chinese/693652.html
最弱势总理 + 习近平,3420,2023-03-09T22:20:41Z,https://www.rfa.org/mandarin/yataibaodao/zhengzhi/wy-03062023131359.html
习近平 + 天怒人怨,4598,2023-03-09T21:02:53Z,https://www.rfa.org/mandarin/zhuanlan/zhongguotoushi/panel-03092023100951.html
没了 + 习近平,4028,2023-03-09T21:02:06Z,https://www.rfa.org/mandarin/zhuanlan/zhongguotoushi/panel-03092023100951.html
威脅 + 習近平,33,2023-03-09T16:53:31Z,https://www.dw.com/zh/報告：習近平擬續施壓台灣-弱化美影響力/a-64926017?maca=chi-rss-chi-all-1127-rdf
利诱 + 习近平,21,2023-03-09T16:40:32Z,https://www.voachinese.com/a/us-intelligence-report-assesses-beijing-will-increase-pressure-to-compel-taiwan-toward-unification-20230308/6996856.html
两会 + 如临大敌,1,2023-03-08T19:00:08Z,https://boxun.com/archives/234780
高潮 + 习近,237,2023-03-08T18:12:43Z,https://botanwang.com/articles/202303/%E4%B9%A0%E8%BF%91%E5%B9%B3%E7%9A%84%E2%80%9C%E5%9F%BA%E5%9B%A0%E2%80%9D%E4%B8%8E%E2%80%9C%E7%AA%81%E5%8F%98%E2%80%9D.html
近平 + 黄文,2163,2023-03-08T11:11:23Z,http://politics.people.com.cn/n1/2023/0308/c1001-32639811.html
习近 + 黄文,2162,2023-03-08T11:11:02Z,http://politics.people.com.cn/n1/2023/0308/c1001-32639811.html
窝囊 + 习近,476,2023-03-08T07:09:15Z,https://botanwang.com/articles/202303/%E3%80%96%E5%BE%AE%E5%8E%86%E5%8F%B2%E3%80%97%E4%B8%AD%E5%9B%BD%E6%9C%89%E5%8F%B2%E4%BB%A5%E6%9D%A5%E6%9C%80%E5%A4%A7%E6%9C%80%E8%87%AD%E7%9A%84%E7%B2%AA%E7%BC%B8.html
就是个 + 习近,844,2023-03-08T05:07:35Z,https://www.rfa.org/mandarin/zhuanlan/minzhushalong/salon-03072023160939.html
习近平 + 独揽大权,888,2023-03-07T21:42:47Z,https://www.rfa.org/mandarin/yataibaodao/gangtai/gf-03072023072504.html
进退两难 + 习近平,9304,2023-03-07T01:30:39Z,https://www.rfa.org/mandarin/pinglun/duzheguangchang/dz-03062023163347.html
祸国 + 习近,8427,2023-03-07T01:29:46Z,https://www.rfa.org/mandarin/pinglun/duzheguangchang/dz-03062023163347.html
习近平 + 胡乱折腾,4853,2023-03-07T01:10:29Z,https://www.rfa.org/mandarin/pinglun/duzheguangchang/dz-03062023163347.html
近平 + 复辟,4571,2023-03-07T01:08:01Z,https://www.rfa.org/mandarin/pinglun/duzheguangchang/dz-03062023163347.html
习近 + 复辟,4570,2023-03-07T01:07:42Z,https://www.rfa.org/mandarin/pinglun/duzheguangchang/dz-03062023163347.html
习近平 + 烂尾,2250,2023-03-07T01:00:40Z,https://www.rfa.org/mandarin/pinglun/duzheguangchang/dz-03062023163347.html
近平 + 堕落,596,2023-03-06T23:58:36Z,https://www.rfa.org/mandarin/pinglun/duzheguangchang/dz-03062023163347.html
习近 + 堕落,595,2023-03-06T23:58:19Z,https://www.rfa.org/mandarin/pinglun/duzheguangchang/dz-03062023163347.html
习近平 + 中共统治,474,2023-03-06T23:58:03Z,https://www.rfa.org/mandarin/pinglun/duzheguangchang/dz-03062023163347.html
讽刺 + 习近平,134,2023-03-06T23:56:58Z,https://www.rfa.org/mandarin/yataibaodao/gangtai/sc-03062023115812.html
拒投习近平,18,2023-03-06T23:50:57Z,https://www.rfa.org/mandarin/yataibaodao/gangtai/sc-03062023115812.html
暴君 + 习,1228,2023-03-06T17:23:26Z,https://www.rfa.org/mandarin/pinglun/weijingsheng/wjs-03062023095904.html
大权独揽 + 习近平,335,2023-03-06T17:23:13Z,https://www.rfa.org/mandarin/pinglun/weijingsheng/wjs-03062023095904.html
中南海内斗,3927,2023-03-06T16:20:13Z,https://botanwang.com/articles/202303/%E5%89%8D%E8%8B%8F%E8%81%94%E5%85%8B%E6%A0%BC%E5%8B%83%E5%80%9F%E4%B8%AD%E5%85%B1%E8%BF%98%E9%AD%82.html
被赶出 + 胡锦涛,125,2023-03-06T15:19:27Z,https://botanwang.com/articles/202303/%E4%B8%AD%E5%85%B1%E4%B8%A4%E4%BC%9A%E5%BC%80%E5%B9%95%E7%8E%B0%E5%9B%9B%E5%A4%A7%E5%B0%B4%E5%B0%AC.html
天雷提案滚滚来,4078,2023-03-06T10:45:38Z,https://chinadigitaltimes.net/chinese/693527.html
习近平 + 就要连任,1024,2023-03-06T08:18:52Z,https://botanwang.com/articles/202303/%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%9D%83%E5%8A%BF%E9%AB%98%E6%B6%A8%7C%E5%85%B1%E4%BA%A7%E5%85%9A%E5%8D%B4%E8%85%90%E6%9C%BD%E9%9A%BE%E6%95%91.html
习的亲信 + 王小洪,611,2023-03-06T08:18:20Z,https://botanwang.com/articles/202303/%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%9D%83%E5%8A%BF%E9%AB%98%E6%B6%A8%7C%E5%85%B1%E4%BA%A7%E5%85%9A%E5%8D%B4%E8%85%90%E6%9C%BD%E9%9A%BE%E6%95%91.html
克强要下,574,2023-03-05T23:53:42Z,https://botanwang.com/articles/202303/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E4%B8%AD%E5%85%B1%E5%BC%80%E5%A7%8B%E6%94%B6%E5%89%B2%E5%8D%8E%E5%B0%94%E8%A1%97%E7%B2%BE%E8%8B%B1%E4%BA%86.html
习近平 + 亲自隐瞒,5373,2023-03-05T18:39:21Z,https://botanwang.com/articles/202303/%E6%96%B0%E5%86%A0%E7%96%AB%E6%83%85%E6%98%AF%E5%AE%9E%E9%AA%8C%E5%AE%A4%E6%B3%84%E6%BC%8F%E7%9A%84%E5%90%97%EF%BC%9F.html
习近平 + 盟友 + 李强,212,2023-03-04T21:23:45Z,https://botanwang.com/articles/202303/%E4%B8%AD%E5%85%B1%E5%9C%A8%E4%BA%BA%E5%A4%A7%E4%BC%9A%E8%AE%AE%E4%B8%8A%E5%B0%86%E5%8A%A0%E5%BC%BA%E5%85%9A%E5%AF%B9%E6%94%BF%E5%BA%9C%E6%9C%BA%E6%9E%84%E6%94%B9%E9%9D%A9%E7%9A%84%E6%8E%A7%E5%88%B6.html
自由民主 + 习近平,85,2023-03-04T18:11:26Z,https://www.dw.com/zh/德语媒体：中国担心俄罗斯战败/a-64886601?maca=chi-rss-chi-all-1127-rdf
习近 + 搞死,88,2023-03-04T16:31:50Z,https://botanwang.com/articles/202303/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E6%9D%8E%E5%85%8B%E5%BC%BA%E4%B8%8B%E8%AF%BE%E4%BA%86%7C%E6%9D%8E%E5%BC%BA%E4%BC%9A%E4%B8%8D%E4%BC%9A%E6%90%9E%E6%AD%BB%E4%B8%AD%E5%9B%BD%E7%BB%8F%E6%B5%8E%EF%BC%9F.html
无限 + 习近,18,2023-03-04T11:18:39Z,http://politics.people.com.cn/n1/2023/0304/c1001-32636541.html
香港六四 + 天安,0,2023-03-04T07:40:26Z,https://www.voachinese.com/a/hong-kong-court-convicts-activists-behind-tiananmen-vigil-20230303/6989557.html
强党弱政 + 习近平,20,2023-03-04T05:15:36Z,https://www.voachinese.com/a/what-to-expect-from-china-s-two-sessions-20230303/6988889.html
美国之音 + 第一夫人,98,2023-03-04T03:21:54Z,https://boxun.com/archives/233272
习近 + 病毒,381,2023-03-03T16:17:13Z,https://botanwang.com/articles/202303/%E8%B7%AF%E9%80%8F%E7%A4%BE%E7%BD%95%E8%A7%81%E6%9B%9D%E6%96%99%E6%9D%8E%E5%BC%BA%E5%8A%9B%E9%80%86%E4%B9%A0%E8%BF%91%E5%B9%B3%E8%80%8C%E6%8E%A8%E5%8A%A8%E6%94%BE%E5%BC%83%E6%B8%85%E9%9B%B6.html
習近平 + 全面掌權,588,2023-03-03T11:24:04Z,https://www.rfa.org/mandarin/yataibaodao/zhengzhi/ec-03032023035032.html
橡皮图章 + 习近平,50,2023-03-02T23:14:05Z,https://www.voachinese.com/a/6987291.html
被失踪 + 两会,9,2023-03-02T21:41:36Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/wy-03022023123410.html
20大 + 习家军,90,2023-03-02T19:02:21Z,https://botanwang.com/articles/202303/%E4%B8%AD%E5%9B%BD%E4%B8%A4%E4%BC%9A%E5%8D%B3%E5%B0%86%E5%8F%AC%E5%BC%80%7C%E5%8C%97%E4%BA%AC%E7%BB%B4%E5%AE%89%E5%8D%87%E7%BA%A7%E4%BE%BF%E8%A1%A3%E5%A2%9E%E5%A4%9A.html
一党独大 + 人大,366,2023-03-02T18:49:54Z,https://botanwang.com/articles/202303/%E7%BB%8F%E6%B5%8E%E9%A9%B1%E5%8A%A8%E5%8A%9B%E6%8E%A5%E8%BF%9E%E7%86%84%E7%81%AB%EF%BC%8C%E5%8C%97%E4%BA%AC%E9%BC%93%E5%8A%A8%E7%9A%AE%E5%8C%85%E6%89%81%E5%B9%B3%E7%9A%84%E6%B6%88%E8%B4%B9%E8%80%85%E6%92%91%E8%B5%B7%E7%BB%8F%E6%B5%8E%E5%A4%8D%E8%8B%8F%E9%87%8D%E4%BB%BB.html
干习近平,992,2023-03-02T17:21:21Z,http://politics.people.com.cn/n1/2023/0302/c1001-32635230.html
习近平 + 习家军,1124,2023-03-02T17:21:10Z,https://botanwang.com/articles/202303/%E4%B9%A0%E8%BF%91%E5%B9%B3%E5%BC%BA%E6%8E%A8%E2%80%9C%E5%85%9A%E7%AE%A1%E4%B8%80%E5%88%87%E2%80%9D%7C%E7%BC%BA%E4%B9%8F%E7%BB%8F%E9%AA%8C%E7%9A%84%E2%80%9C%E4%B9%A0%E5%AE%B6%E5%86%9B%E2%80%9D%E5%A4%84%E7%90%86%E2%80%9C%E5%90%8E%E7%96%AB%E6%83%85%E2%80%9D%E7%83%82%E6%91%8A%E5%AD%90.html
换习近平,166,2023-03-02T17:07:26Z,https://botanwang.com/articles/202303/%E4%B8%AD%E5%9B%BD%E4%B8%A4%E4%BC%9A%EF%BC%9A%E5%8C%97%E4%BA%AC%E7%BB%B4%E5%AE%89%E5%8D%87%E7%BA%A7%E4%BE%BF%E8%A1%A3%E5%A2%9E%E5%A4%9A%7C%E4%B8%A5%E9%98%B2%E2%80%9C%E5%9B%9B%E9%80%9A%E6%A1%A5%E4%BA%8B%E4%BB%B6%E2%80%9D.html
清理门户 + 习近平,73,2023-03-02T16:46:41Z,https://www.voachinese.com/a/6986601.html
偏执 + 习近,1164,2023-03-02T06:55:53Z,https://botanwang.com/articles/202303/%E4%B9%A0%E8%BF%91%E5%B9%B3%E7%9A%84%E2%80%9C%E5%A4%A7%E5%8F%8D%E5%8A%A8%E2%80%9D%E4%BC%9A%E6%8A%8A%E4%B8%AD%E5%9B%BD%E5%B8%A6%E5%90%91%E4%BD%95%E5%A4%84%EF%BC%9F.html
倒退 + 习近平,946,2023-03-02T06:55:31Z,https://botanwang.com/articles/202303/%E4%B9%A0%E8%BF%91%E5%B9%B3%E7%9A%84%E2%80%9C%E5%A4%A7%E5%8F%8D%E5%8A%A8%E2%80%9D%E4%BC%9A%E6%8A%8A%E4%B8%AD%E5%9B%BD%E5%B8%A6%E5%90%91%E4%BD%95%E5%A4%84%EF%BC%9F.html
酷似习,1341,2023-02-28T20:08:26Z,https://chinadigitaltimes.net/chinese/693351.html
习近平 + 自杀,172,2023-02-28T18:04:34Z,https://botanwang.com/articles/202302/%E4%B9%A0%E8%BF%91%E5%B9%B3%E4%BC%9A%E5%8E%BB%E6%95%91%E6%99%AE%E4%BA%AC%E5%90%97%EF%BC%9F.html
激情 + 习近,8314,2023-02-28T16:47:21Z,http://politics.people.com.cn/n1/2023/0228/c449015-32633245.html
习帝 + 背锅侠,122,2023-02-28T06:21:22Z,https://botanwang.com/articles/202302/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E5%85%8B%E5%BC%BA%E6%80%BB%E7%90%86%E6%89%A7%E6%94%BF%E5%8D%81%E5%B9%B4%E5%89%8D%E5%90%8E%E5%AF%B9%E6%AF%94.html
习近平 + 派系清洗,774,2023-02-27T17:10:36Z,https://botanwang.com/articles/202302/%E5%8C%85%E5%87%A1%E8%A2%AB%E2%80%9C%E9%85%8D%E5%90%88%E8%B0%83%E6%9F%A5%E2%80%9D%E3%80%80%E8%AF%84%E8%AE%BA%EF%BC%9A%E9%87%91%E8%9E%8D%E7%B3%BB%E7%BB%9F%E5%B0%86%E8%A2%AB%E5%BC%80%E5%88%80.html
总书记 + 派系清洗,771,2023-02-27T17:10:03Z,https://botanwang.com/articles/202302/%E5%8C%85%E5%87%A1%E8%A2%AB%E2%80%9C%E9%85%8D%E5%90%88%E8%B0%83%E6%9F%A5%E2%80%9D%E3%80%80%E8%AF%84%E8%AE%BA%EF%BC%9A%E9%87%91%E8%9E%8D%E7%B3%BB%E7%BB%9F%E5%B0%86%E8%A2%AB%E5%BC%80%E5%88%80.html
习近平 + 八方树敌,1150,2023-02-27T15:33:47Z,https://botanwang.com/articles/202302/%E4%B8%AD%E5%85%B1%E6%88%90%E7%AB%8B%E2%80%9C%E5%86%85%E5%8A%A1%E9%83%A8%E2%80%9D%E6%84%8F%E6%AC%B2%E4%BD%95%E4%B8%BA.html
揭露习近平,1020,2023-02-27T06:53:07Z,https://botanwang.com/articles/202302/%E7%BE%8E%E5%9B%BD%E4%B8%AD%E6%83%85%E5%B1%80%E5%B1%80%E9%95%BF%E8%AF%81%E5%AE%9E%7C%E4%B8%AD%E5%9B%BD%E5%8F%AF%E8%83%BD%E5%AF%B9%E4%BF%84%E6%8F%90%E4%BE%9B%E8%87%B4%E5%91%BD%E6%AD%A6%E5%99%A8.html
残疾 + 习近,824,2023-02-27T04:14:46Z,http://politics.people.com.cn/n1/2023/0227/c1001-32631976.html
习近平 + 宗教迫害,479,2023-02-26T21:55:22Z,https://www.rfa.org/mandarin/Xinwen/2-02262023105245.html
习近平 + 篡改宪法,2616,2023-02-26T21:54:50Z,https://botanwang.com/articles/202302/%E4%B8%A4%E4%BC%9A%E5%89%8D%E7%BB%B4%E7%A8%B3%7C%E5%BC%A0%E6%B5%B7%E5%A4%B1%E8%81%94%E6%88%96%E6%88%90%E6%96%B9%E6%96%8C%E7%AC%AC%E4%BA%8C%EF%BC%9F.html
习近 + 无限,73,2023-02-26T17:40:32Z,https://botanwang.com/articles/202302/%E4%B8%A4%E4%BC%9A%E5%89%8D%E7%BB%B4%E7%A8%B3%7C%E5%BC%A0%E6%B5%B7%E5%A4%B1%E8%81%94%E6%88%96%E6%88%90%E6%96%B9%E6%96%8C%E7%AC%AC%E4%BA%8C%EF%BC%9F.html
近平 + 残疾,1251,2023-02-26T16:05:44Z,http://politics.people.com.cn/n1/2023/0226/c1001-32631490.html
习近 + 残疾,1250,2023-02-26T15:40:14Z,http://politics.people.com.cn/n1/2023/0226/c1001-32631490.html
反习势力 + 习近平,470,2023-02-26T05:12:56Z,https://botanwang.com/articles/202302/%E4%B8%AD%E5%85%B1%E9%87%8D%E5%A4%A7%E4%BC%9A%E8%AE%AE%E5%89%8D%E5%A4%95%E6%9D%8E%E5%B8%8C%E4%B8%BA%E4%BD%95%E9%AB%98%E5%96%8A%E6%B8%85%E7%90%86%E9%97%A8%E6%88%B7.html
习近平 + 法西斯,360,2023-02-26T04:23:16Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/my-02252023192918.html
上海 + 习近平 + 连任,2617,2023-02-25T00:31:11Z,https://www.rfa.org/mandarin/yataibaodao/huanjing/cm-02142023123947.html
郝 + 建国,2284,2023-02-25T00:08:51Z,http://politics.people.com.cn/n1/2023/0225/c1001-32630907.html
建国 + 郝,1380,2023-02-25T00:06:36Z,http://politics.people.com.cn/n1/2023/0225/c1001-32630907.html
欺骗 + 习近,791,2023-02-24T21:42:24Z,https://www.rfa.org/mandarin/yataibaodao/junshiwaijiao/tj-02242023111707.html
公民力 + 习近平,65,2023-02-24T21:29:56Z,https://www.voachinese.com/a/6977804.html
封杀 + 习近,1206,2023-02-24T20:20:36Z,https://www.rfa.org/mandarin/yataibaodao/meiti/vs-02222023130645.html
嫡系 + 习近平,2310,2023-02-24T08:51:41Z,https://botanwang.com/articles/202302/%E7%A5%9E%E7%A7%98%E4%BA%BA%E6%94%B9%E5%90%8D%E4%B8%8A%E4%BD%8D%EF%BC%9F%E4%B9%A0%E6%88%96%E6%94%B9%E7%BB%84%E5%9B%BD%E5%AE%89%E9%83%A8.html
二十大 + 习家军,2166,2023-02-24T08:50:41Z,https://botanwang.com/articles/202302/%E7%A5%9E%E7%A7%98%E4%BA%BA%E6%94%B9%E5%90%8D%E4%B8%8A%E4%BD%8D%EF%BC%9F%E4%B9%A0%E6%88%96%E6%94%B9%E7%BB%84%E5%9B%BD%E5%AE%89%E9%83%A8.html
劳民伤财 + 总书记,710,2023-02-23T22:03:44Z,http://politics.people.com.cn/n1/2023/0224/c1001-32630153.html
习近平 + 闭关锁国,1316,2023-02-23T21:58:17Z,https://www.rfa.org/mandarin/yataibaodao/junshiwaijiao/hcm1-02232023073045.html
习近平 + 大清洗,1324,2023-02-23T20:56:38Z,https://botanwang.com/articles/202302/%E4%B9%A0%E8%BF%91%E5%B9%B3%E7%89%88%E5%85%8B%E6%A0%BC%E5%8B%83%7C%E6%9C%BA%E6%9E%84%E6%94%B9%E9%9D%A9%E5%89%8D%E5%9B%A0%E5%90%8E%E6%9E%9C.html
大清洗 + 习近平,1320,2023-02-23T20:55:50Z,https://botanwang.com/articles/202302/%E4%B9%A0%E8%BF%91%E5%B9%B3%E7%89%88%E5%85%8B%E6%A0%BC%E5%8B%83%7C%E6%9C%BA%E6%9E%84%E6%94%B9%E9%9D%A9%E5%89%8D%E5%9B%A0%E5%90%8E%E6%9E%9C.html
近平 + 弱智,566,2023-02-23T20:10:04Z,https://www.rfa.org/mandarin/pinglun/weijingsheng/wjs-02232023085746.html
习近 + 弱智,565,2023-02-23T20:09:42Z,https://www.rfa.org/mandarin/pinglun/weijingsheng/wjs-02232023085746.html
习近 + 倒车,125,2023-02-21T22:24:16Z,https://www.rfa.org/mandarin/yataibaodao/zhengzhi/sc-02212023103754.html
上访 + 外交部,1415,2023-02-21T08:29:15Z,https://boxun.com/archives/229527
总理接班人 + 李强,1512,2023-02-21T02:21:28Z,https://www.rfa.org/mandarin/zhuanlan/yehuazhongnanhai/gx-02202023165833.html
国庆 + 维尼,5518,2023-02-20T21:23:39Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/wy-02202023131912.html
恶搞习近平,956,2023-02-20T17:46:11Z,https://botanwang.com/articles/202302/%E4%B8%A4%E7%9F%A5%E5%90%8D%E2%80%9C%E8%BE%B1%E5%8C%85%E9%A2%91%E9%81%93%E2%80%9D%E8%A2%AB%E4%B8%8B%E6%9E%B6%7C%E5%8D%9A%E4%B8%BB%E8%B4%A8%E7%96%91youtube%E8%A2%AB%E6%9F%93%E7%BA%A2%E5%8A%A9%E5%8C%97%E4%BA%AC%E7%BB%B4%E7%A8%B3.html
习 + 辱包,115,2023-02-20T17:35:51Z,https://botanwang.com/articles/202302/%E4%B8%A4%E7%9F%A5%E5%90%8D%E2%80%9C%E8%BE%B1%E5%8C%85%E9%A2%91%E9%81%93%E2%80%9D%E8%A2%AB%E4%B8%8B%E6%9E%B6%7C%E5%8D%9A%E4%B8%BB%E8%B4%A8%E7%96%91youtube%E8%A2%AB%E6%9F%93%E7%BA%A2%E5%8A%A9%E5%8C%97%E4%BA%AC%E7%BB%B4%E7%A8%B3.html
总书记 + 辱包,112,2023-02-20T17:35:31Z,https://botanwang.com/articles/202302/%E4%B8%A4%E7%9F%A5%E5%90%8D%E2%80%9C%E8%BE%B1%E5%8C%85%E9%A2%91%E9%81%93%E2%80%9D%E8%A2%AB%E4%B8%8B%E6%9E%B6%7C%E5%8D%9A%E4%B8%BB%E8%B4%A8%E7%96%91youtube%E8%A2%AB%E6%9F%93%E7%BA%A2%E5%8A%A9%E5%8C%97%E4%BA%AC%E7%BB%B4%E7%A8%B3.html
